2025-04-19 01:03:48,367 - CircuitSimulator - DEBUG - WorkArea初始化完成
2025-04-19 01:05:49,025 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(28.0, -120.0), points=4
2025-04-19 01:05:49,264 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(11.0, -187.0), points=4
2025-04-19 01:05:49,272 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(9.0, -193.0), points=4
2025-04-19 01:05:49,279 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(7.0, -200.0), points=4
2025-04-19 01:05:49,293 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(7.0, -206.0), points=4
2025-04-19 01:05:49,344 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(6.0, -209.0), points=4
2025-04-19 01:05:49,353 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(5.0, -210.0), points=4
2025-04-19 01:05:49,359 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(4.0, -211.0), points=4
2025-04-19 01:05:49,368 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(3.0, -211.0), points=4
2025-04-19 01:05:49,375 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(2.0, -211.0), points=4
2025-04-19 01:05:49,384 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(1.0, -211.0), points=4
2025-04-19 01:05:49,391 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(0.0, -211.0), points=4
2025-04-19 01:05:49,400 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-1.0, -210.0), points=4
2025-04-19 01:05:49,417 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-2.0, -210.0), points=4
2025-04-19 01:05:49,424 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-4.0, -207.0), points=4
2025-04-19 01:05:49,434 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-5.0, -207.0), points=4
2025-04-19 01:05:49,439 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-9.0, -205.0), points=4
2025-04-19 01:05:49,447 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-11.0, -203.0), points=4
2025-04-19 01:05:49,456 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-14.0, -199.0), points=4
2025-04-19 01:05:49,463 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-15.0, -198.0), points=4
2025-04-19 01:05:49,471 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-17.0, -194.0), points=4
2025-04-19 01:05:49,481 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-19.0, -191.0), points=4
2025-04-19 01:05:49,487 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-19.0, -187.0), points=4
2025-04-19 01:05:49,496 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-23.0, -183.0), points=4
2025-04-19 01:05:49,503 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-25.0, -178.0), points=4
2025-04-19 01:05:49,513 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-25.0, -176.0), points=4
2025-04-19 01:05:49,519 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-27.0, -172.0), points=4
2025-04-19 01:05:49,531 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-27.0, -169.0), points=4
2025-04-19 01:05:49,535 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-27.0, -165.0), points=4
2025-04-19 01:05:49,545 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -162.0), points=4
2025-04-19 01:05:49,551 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -158.0), points=4
2025-04-19 01:05:49,559 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -155.0), points=4
2025-04-19 01:05:49,568 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -153.0), points=4
2025-04-19 01:05:49,576 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -151.0), points=4
2025-04-19 01:05:49,583 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -150.0), points=4
2025-04-19 01:05:49,591 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -149.0), points=4
2025-04-19 01:05:49,599 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -148.0), points=4
2025-04-19 01:05:49,607 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -147.0), points=4
2025-04-19 01:05:49,615 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -147.0), points=4
2025-04-19 01:05:49,624 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -145.0), points=4
2025-04-19 01:05:49,632 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -145.0), points=4
2025-04-19 01:05:49,640 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -143.0), points=4
2025-04-19 01:05:49,649 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -141.0), points=4
2025-04-19 01:05:49,656 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -139.0), points=4
2025-04-19 01:05:49,665 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -139.0), points=4
2025-04-19 01:05:49,672 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -137.0), points=4
2025-04-19 01:05:49,682 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -135.0), points=4
2025-04-19 01:05:49,696 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -135.0), points=4
2025-04-19 01:05:49,704 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -134.0), points=4
2025-04-19 01:05:49,735 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -133.0), points=4
2025-04-19 01:05:49,746 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -132.0), points=4
2025-04-19 01:05:49,752 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -131.0), points=4
2025-04-19 01:05:49,819 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -131.0), points=4
2025-04-19 01:05:49,832 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -130.0), points=4
2025-04-19 01:05:49,840 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -120.0), points=4
2025-04-19 01:05:49,847 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -120.0), points=4
2025-04-19 01:05:49,855 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -120.0), points=4
2025-04-19 01:05:49,864 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -120.0), points=4
2025-04-19 01:05:50,111 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -120.0), points=4
2025-04-19 01:05:50,120 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -120.0), points=4
2025-04-19 01:05:50,127 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-26.0, -128.0), points=4
2025-04-19 01:05:50,135 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-25.0, -130.0), points=4
2025-04-19 01:05:50,143 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-24.0, -131.0), points=4
2025-04-19 01:05:50,151 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-23.0, -134.0), points=4
2025-04-19 01:05:50,159 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-23.0, -136.0), points=4
2025-04-19 01:05:50,167 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-22.0, -137.0), points=4
2025-04-19 01:05:50,176 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-21.0, -139.0), points=4
2025-04-19 01:05:50,184 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-21.0, -139.0), points=4
2025-04-19 01:05:50,192 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-21.0, -140.0), points=4
2025-04-19 01:05:50,208 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-21.0, -141.0), points=4
2025-04-19 01:05:50,232 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-21.0, -142.0), points=4
2025-04-19 01:05:50,240 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-20.0, -142.0), points=4
2025-04-19 01:05:50,247 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-20.0, -143.0), points=4
2025-04-19 01:05:50,352 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-20.0, -142.0), points=4
2025-04-19 01:05:50,359 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-20.0, -141.0), points=4
2025-04-19 01:05:50,370 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-20.0, -139.0), points=4
2025-04-19 01:05:50,383 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-21.0, -138.0), points=4
2025-04-19 01:05:50,392 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-21.0, -137.0), points=4
2025-04-19 01:05:50,400 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-21.0, -137.0), points=4
2025-04-19 01:05:50,407 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-21.0, -137.0), points=4
2025-04-19 01:05:50,423 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-22.0, -136.0), points=4
2025-04-19 01:05:50,448 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-22.0, -135.0), points=4
2025-04-19 01:05:50,456 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-22.0, -134.0), points=4
2025-04-19 01:05:50,464 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-23.0, -134.0), points=4
2025-04-19 01:05:50,472 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-23.0, -133.0), points=4
2025-04-19 01:05:50,488 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-23.0, -132.0), points=4
2025-04-19 01:05:50,498 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-23.0, -131.0), points=4
2025-04-19 01:05:50,513 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-24.0, -131.0), points=4
2025-04-19 01:05:50,527 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-24.0, -130.0), points=4
2025-04-19 01:05:50,552 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-25.0, -129.0), points=4
2025-04-19 01:05:50,583 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-25.0, -129.0), points=4
2025-04-19 01:05:50,592 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-25.0, -128.0), points=4
2025-04-19 01:05:50,623 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -120.0), points=4
2025-04-19 01:05:50,681 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -120.0), points=4
2025-04-19 01:05:50,698 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -120.0), points=4
2025-04-19 01:05:50,853 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(28.0, -120.0), end=PyQt6.QtCore.QPointF(-28.0, -120.0), points=4
2025-04-19 01:05:50,854 - CircuitSimulator - DEBUG - 导线终点连接到: 电源
2025-04-19 01:05:53,358 - CircuitSimulator - DEBUG - 断开导线起点
2025-04-19 01:05:53,358 - CircuitSimulator - DEBUG - 断开导线终点
2025-04-19 01:05:53,358 - CircuitSimulator - DEBUG - 组件已移除: 电源
