2025-04-20 12:58:41,704 - CircuitSimulator - INFO - 成功加载了 10 个实验
2025-04-20 12:58:41,722 - CircuitSimulator - DEBUG - WorkArea初始化完成
2025-04-20 12:58:46,440 - CircuitSimulator - DEBUG - 已放置组件: 电源 在位置 (150, 150)
2025-04-20 12:58:46,440 - CircuitSimulator - DEBUG - 已放置组件: 灯泡 在位置 (300, 150)
2025-04-20 12:58:46,440 - CircuitSimulator - DEBUG - 已放置组件: 开关 在位置 (150, 250)
2025-04-20 12:58:46,442 - CircuitSimulator - DEBUG - 创建新导线: start_pos=PyQt6.QtCore.QPointF(178.0, 150.0)
2025-04-20 12:58:46,442 - CircuitSimulator - DEBUG - 导线起点连接到: 电源
2025-04-20 12:58:46,443 - CircuitSimulator - DEBUG - 导线终点连接到: 开关
2025-04-20 12:58:46,443 - CircuitSimulator - DEBUG - 已创建导线连接: 电源 -> 开关
2025-04-20 12:58:46,443 - CircuitSimulator - ERROR - 无效的连接点索引: 1, 0
2025-04-20 12:58:52,562 - CircuitSimulator - DEBUG - 开关状态改变: True
2025-04-20 12:58:55,962 - CircuitSimulator - DEBUG - 已放置组件: 电源 在位置 (150, 150)
2025-04-20 12:58:55,962 - CircuitSimulator - DEBUG - 已放置组件: 灯泡 在位置 (400, 150)
2025-04-20 12:58:55,962 - CircuitSimulator - DEBUG - 已放置组件: 开关 在位置 (250, 250)
2025-04-20 12:58:55,962 - CircuitSimulator - DEBUG - 创建新导线: start_pos=PyQt6.QtCore.QPointF(178.0, 150.0)
2025-04-20 12:58:55,962 - CircuitSimulator - DEBUG - 导线起点连接到: 电源
2025-04-20 12:58:55,963 - CircuitSimulator - DEBUG - 导线终点连接到: 开关
2025-04-20 12:58:55,963 - CircuitSimulator - DEBUG - 已创建导线连接: 电源 -> 开关
2025-04-20 12:58:55,963 - CircuitSimulator - ERROR - 无效的连接点索引: 1, 0
2025-04-20 12:58:55,963 - CircuitSimulator - WARNING - 连接点已被占用，跳过连接
2025-04-20 12:58:55,963 - CircuitSimulator - ERROR - 创建环路失败: 无法连接 电源 到 开关
2025-04-20 12:58:55,963 - CircuitSimulator - WARNING - 创建闭合电路环路失败
2025-04-20 12:59:04,222 - CircuitSimulator - DEBUG - 组件已移除: 灯泡
2025-04-20 13:00:12,001 - CircuitSimulator - DEBUG - 已放置组件: 电源 在位置 (150, 180)
2025-04-20 13:00:12,001 - CircuitSimulator - DEBUG - 已放置组件: 定值电阻 在位置 (300, 120)
2025-04-20 13:00:12,001 - CircuitSimulator - DEBUG - 已放置组件: 定值电阻 在位置 (300, 240)
2025-04-20 13:00:12,003 - CircuitSimulator - DEBUG - 已放置组件: 电压表 在位置 (450, 120)
2025-04-20 13:00:12,003 - CircuitSimulator - DEBUG - 已放置组件: 电流表 在位置 (450, 240)
2025-04-20 13:00:17,968 - CircuitSimulator - DEBUG - 已放置组件: 电源 在位置 (150, 150)
2025-04-20 13:00:17,968 - CircuitSimulator - DEBUG - 已放置组件: 灯泡 在位置 (400, 150)
2025-04-20 13:00:17,968 - CircuitSimulator - DEBUG - 已放置组件: 开关 在位置 (250, 250)
2025-04-20 13:00:17,968 - CircuitSimulator - DEBUG - 创建新导线: start_pos=PyQt6.QtCore.QPointF(178.0, 150.0)
2025-04-20 13:00:17,968 - CircuitSimulator - DEBUG - 导线起点连接到: 电源
2025-04-20 13:00:17,968 - CircuitSimulator - DEBUG - 导线终点连接到: 开关
2025-04-20 13:00:17,968 - CircuitSimulator - DEBUG - 已创建导线连接: 电源 -> 开关
2025-04-20 13:00:17,968 - CircuitSimulator - ERROR - 无效的连接点索引: 1, 0
2025-04-20 13:00:17,968 - CircuitSimulator - WARNING - 连接点已被占用，跳过连接
2025-04-20 13:00:17,968 - CircuitSimulator - ERROR - 创建环路失败: 无法连接 电源 到 开关
2025-04-20 13:00:17,968 - CircuitSimulator - WARNING - 创建闭合电路环路失败
2025-04-20 13:00:28,140 - CircuitSimulator - DEBUG - 已放置组件: 电源 在位置 (150, 150)
2025-04-20 13:00:28,141 - CircuitSimulator - DEBUG - 已放置组件: 定值电阻 在位置 (300, 150)
2025-04-20 13:00:28,141 - CircuitSimulator - DEBUG - 已放置组件: 电流表 在位置 (450, 150)
2025-04-20 13:00:32,955 - CircuitSimulator - DEBUG - 创建新导线: start_pos=PyQt6.QtCore.QPointF(178.0, 150.0)
2025-04-20 13:00:32,955 - CircuitSimulator - DEBUG - 导线起点连接到: 电源
2025-04-20 13:00:33,130 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(178.0, 150.0), end=PyQt6.QtCore.QPointF(190.0, 148.0), points=4
2025-04-20 13:00:33,443 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(178.0, 150.0), end=PyQt6.QtCore.QPointF(271.0, 163.0), points=4
2025-04-20 13:00:33,457 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(178.0, 150.0), end=PyQt6.QtCore.QPointF(271.0, 162.0), points=4
2025-04-20 13:00:33,498 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(178.0, 150.0), end=PyQt6.QtCore.QPointF(271.0, 161.0), points=4
2025-04-20 13:00:33,504 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(178.0, 150.0), end=PyQt6.QtCore.QPointF(271.0, 160.0), points=4
2025-04-20 13:00:33,512 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(178.0, 150.0), end=PyQt6.QtCore.QPointF(270.0, 160.0), points=4
2025-04-20 13:00:33,539 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(178.0, 150.0), end=PyQt6.QtCore.QPointF(271.0, 159.0), points=4
2025-04-20 13:00:33,546 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(178.0, 150.0), end=PyQt6.QtCore.QPointF(272.0, 150.0), points=4
2025-04-20 13:00:34,096 - CircuitSimulator - DEBUG - 导线终点连接到: 定值电阻
2025-04-20 13:00:35,519 - CircuitSimulator - DEBUG - 创建新导线: start_pos=PyQt6.QtCore.QPointF(328.0, 150.0)
2025-04-20 13:00:35,519 - CircuitSimulator - DEBUG - 导线起点连接到: 定值电阻
2025-04-20 13:00:35,717 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(328.0, 150.0), end=PyQt6.QtCore.QPointF(341.0, 148.0), points=4
2025-04-20 13:00:35,723 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(328.0, 150.0), end=PyQt6.QtCore.QPointF(353.0, 148.0), points=4
2025-04-20 13:00:35,730 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(328.0, 150.0), end=PyQt6.QtCore.QPointF(361.0, 148.0), points=4
2025-04-20 13:00:35,737 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(328.0, 150.0), end=PyQt6.QtCore.QPointF(368.0, 148.0), points=4
2025-04-20 13:00:35,744 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(328.0, 150.0), end=PyQt6.QtCore.QPointF(377.0, 148.0), points=4
2025-04-20 13:00:35,751 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(328.0, 150.0), end=PyQt6.QtCore.QPointF(383.0, 148.0), points=4
2025-04-20 13:00:35,758 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(328.0, 150.0), end=PyQt6.QtCore.QPointF(391.0, 148.0), points=4
2025-04-20 13:00:35,764 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(328.0, 150.0), end=PyQt6.QtCore.QPointF(397.0, 148.0), points=4
2025-04-20 13:00:35,771 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(328.0, 150.0), end=PyQt6.QtCore.QPointF(401.0, 145.0), points=4
2025-04-20 13:00:35,779 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(328.0, 150.0), end=PyQt6.QtCore.QPointF(406.0, 144.0), points=4
2025-04-20 13:00:35,785 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(328.0, 150.0), end=PyQt6.QtCore.QPointF(409.0, 142.0), points=4
2025-04-20 13:00:35,792 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(328.0, 150.0), end=PyQt6.QtCore.QPointF(412.0, 141.0), points=4
2025-04-20 13:00:35,799 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(328.0, 150.0), end=PyQt6.QtCore.QPointF(414.0, 141.0), points=4
2025-04-20 13:00:35,806 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(328.0, 150.0), end=PyQt6.QtCore.QPointF(415.0, 141.0), points=4
2025-04-20 13:00:35,812 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(328.0, 150.0), end=PyQt6.QtCore.QPointF(417.0, 140.0), points=4
2025-04-20 13:00:35,825 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(328.0, 150.0), end=PyQt6.QtCore.QPointF(418.0, 140.0), points=4
2025-04-20 13:00:35,982 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(328.0, 150.0), end=PyQt6.QtCore.QPointF(419.0, 141.0), points=4
2025-04-20 13:00:35,989 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(328.0, 150.0), end=PyQt6.QtCore.QPointF(419.0, 142.0), points=4
2025-04-20 13:00:35,997 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(328.0, 150.0), end=PyQt6.QtCore.QPointF(419.0, 143.0), points=4
2025-04-20 13:00:36,003 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(328.0, 150.0), end=PyQt6.QtCore.QPointF(422.0, 150.0), points=4
2025-04-20 13:00:36,499 - CircuitSimulator - DEBUG - 导线终点连接到: 电流表
2025-04-20 13:00:37,806 - CircuitSimulator - DEBUG - 创建新导线: start_pos=PyQt6.QtCore.QPointF(478.0, 150.0)
2025-04-20 13:00:37,806 - CircuitSimulator - DEBUG - 导线起点连接到: 电流表
2025-04-20 13:00:38,038 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(480.0, 168.0), points=4
2025-04-20 13:00:38,044 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(480.0, 178.0), points=4
2025-04-20 13:00:38,051 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(480.0, 188.0), points=4
2025-04-20 13:00:38,058 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(479.0, 197.0), points=4
2025-04-20 13:00:38,065 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(479.0, 208.0), points=4
2025-04-20 13:00:38,073 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(479.0, 222.0), points=4
2025-04-20 13:00:38,078 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(476.0, 236.0), points=4
2025-04-20 13:00:38,085 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(475.0, 248.0), points=4
2025-04-20 13:00:38,092 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(473.0, 258.0), points=4
2025-04-20 13:00:38,100 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(471.0, 262.0), points=4
2025-04-20 13:00:38,106 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(469.0, 267.0), points=4
2025-04-20 13:00:38,113 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(467.0, 270.0), points=4
2025-04-20 13:00:38,120 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(465.0, 273.0), points=4
2025-04-20 13:00:38,126 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(463.0, 276.0), points=4
2025-04-20 13:00:38,133 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(459.0, 281.0), points=4
2025-04-20 13:00:38,142 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(455.0, 287.0), points=4
2025-04-20 13:00:38,147 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(450.0, 294.0), points=4
2025-04-20 13:00:38,157 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(445.0, 302.0), points=4
2025-04-20 13:00:38,165 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(440.0, 310.0), points=4
2025-04-20 13:00:38,173 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(437.0, 317.0), points=4
2025-04-20 13:00:38,178 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(432.0, 323.0), points=4
2025-04-20 13:00:38,185 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(429.0, 328.0), points=4
2025-04-20 13:00:38,190 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(425.0, 331.0), points=4
2025-04-20 13:00:38,196 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(419.0, 337.0), points=4
2025-04-20 13:00:38,203 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(417.0, 342.0), points=4
2025-04-20 13:00:38,210 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(412.0, 348.0), points=4
2025-04-20 13:00:38,217 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(410.0, 353.0), points=4
2025-04-20 13:00:38,223 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(405.0, 358.0), points=4
2025-04-20 13:00:38,229 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(402.0, 361.0), points=4
2025-04-20 13:00:38,237 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(398.0, 363.0), points=4
2025-04-20 13:00:38,243 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(391.0, 366.0), points=4
2025-04-20 13:00:38,250 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(381.0, 370.0), points=4
2025-04-20 13:00:38,259 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(369.0, 376.0), points=4
2025-04-20 13:00:38,269 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(357.0, 382.0), points=4
2025-04-20 13:00:38,269 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(346.0, 387.0), points=4
2025-04-20 13:00:38,276 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(478.0, 150.0), end=PyQt6.QtCore.QPointF(335.0, 391.0), points=4
